index,split
158860,train
158861,train
158862,valid
158863,test
158864,train
158865,train
158866,valid
158867,train
158868,train
158869,train
158870,valid
158871,train
158872,train
158873,train
158874,train
158875,train
158876,train
158877,test
158878,train
158879,train
158880,train
158881,train
158882,train
158883,valid
158884,test
158885,train
158886,train
158887,train
158888,train
158889,train
158890,train
158891,train
158892,train
158893,test
158894,valid
158895,train
158896,train
158897,train
158898,valid
158899,train
158900,train
158901,train
158902,train
158903,test
158904,train
158905,train
158906,valid
158907,train
158908,train
158909,valid
158910,train
158911,train
158912,train
158913,train
158914,test
158915,train
158916,train
158917,valid
158918,train
158919,train
158920,train
158921,test
158922,train
158923,valid
158924,train
158925,train
158926,test
158927,train
158928,train
158929,train
158930,train
158931,train
158932,train
158933,train
158934,train
158935,train
158936,train
158937,train
158938,train
158939,train
158940,train
158941,train
158942,train
158943,valid
158944,train
158945,train
158946,train
158947,train
158948,train
158949,test
158950,valid
158951,test
158952,train
158953,train
158954,train
158955,train
158956,train
158957,test
158958,train
158959,train
158960,train
158961,train
158962,train
158963,train
158964,train
158965,valid
158966,valid
158967,train
158968,train
158969,train
158970,train
158971,test
158972,train
158973,train
158974,train
158975,valid
158976,train
158977,train
158978,train
158979,train
158980,train
158981,valid
158982,test
158983,valid
158984,train
158985,test
158986,train
158987,train
158988,train
158989,train
158990,test
158991,valid
158992,train
158993,train
158994,train
158995,train
158996,train
158997,train
158998,valid
158999,train
159000,train
159001,train
159002,train
159003,valid
159004,train
159005,train
159006,train
159007,test
159008,train
159009,train
159010,train
159011,train
159012,train
159013,train
159014,train
159015,train
159016,train
159017,train
159018,train
159019,train
159020,train
159021,train
159022,train
159023,train
159024,train
159025,valid
159026,train
159027,train
159028,train
159029,train
159030,test
159031,train
159032,valid
159033,train
159034,train
159035,train
159036,train
159037,train
159038,train
159039,train
159040,train
159041,train
159042,train
159043,test
159044,train
159045,train
159046,test
159047,valid
159048,train
159049,train
159050,valid
159051,test
159052,train
159053,valid
159054,train
159055,train
159056,valid
159057,train
159058,train
159059,train
159060,train
159061,train
159062,train
159063,train
159064,train
159065,valid
159066,train
159067,train
159068,train
159069,train
159070,test
159071,train
159072,test
159073,train
159074,test
159075,test
159076,train
159077,train
159078,train
159079,train
159080,valid
159081,train
159082,train
159083,train
159084,train
159085,train
159086,train
159087,train
159088,test
159089,train
159090,train
159091,test
159092,train
159093,train
159094,train
159095,test
159096,train
159097,train
159098,train
159099,test
159100,valid
159101,train
159102,test
159103,train
159104,train
159105,train
159106,train
159107,valid
159108,train
159109,valid
159110,valid
159111,train
159112,train
159113,train
159114,train
159115,train
159116,train
159117,train
159118,train
159119,train
159120,test
159121,test
159122,train
159123,train
159124,train
159125,train
159126,train
159127,train
159128,train
159129,train
159130,train
159131,train
159132,train
159133,train
159134,train
159135,train
159136,train
159137,train
159138,train
159139,train
159140,train
159141,train
159142,train
159143,train
159144,train
159145,train
159146,valid
159147,train
159148,train
159149,test
159150,valid
159151,valid
159152,valid
159153,train
159154,train
159155,test
159156,train
159157,train
159158,train
159159,train
159160,train
159161,train
159162,train
159163,train
159164,train
159165,train
159166,train
159167,train
159168,test
159169,train
159170,train
159171,train
159172,train
159173,test
159174,valid
159175,train
159176,train
159177,train
159178,train
159179,valid
159180,train
159181,train
159182,train
159183,train
159184,train
159185,valid
159186,test
159187,train
159188,train
159189,train
159190,test
159191,train
159192,valid
159193,test
159194,test
159195,train
159196,train
159197,train
159198,train
159199,train
159200,valid
159201,train
159202,train
159203,train
159204,valid
159205,train
159206,train
159207,train
159208,train
159209,valid
159210,train
159211,train
159212,train
159213,train
159214,train
159215,train
159216,test
159217,train
159218,train
159219,train
159220,train
159221,train
159222,valid
159223,train
159224,train
159225,train
159226,test
159227,train
159228,train
159229,train
159230,train
159231,valid
159232,train
159233,train
159234,valid
159235,train
159236,train
159237,train
159238,test
159239,train
159240,train
159241,train
159242,train
159243,train
159244,train
159245,train
159246,train
159247,train
159248,train
159249,train
159250,train
159251,train
159252,test
159253,valid
159254,test
159255,valid
159256,train
159257,train
159258,train
159259,train
159260,train
159261,train
159262,train
159263,train
159264,train
159265,valid
159266,valid
159267,train
159268,train
159269,train
159270,train
159271,train
159272,train
159273,train
159274,train
159275,train
159276,train
159277,train
159278,train
159279,train
159280,test
159281,train
159282,train
159283,train
159284,test
159285,train
159286,train
159287,train
159288,train
159289,train
159290,test
159291,test
159292,train
159293,train
159294,train
159295,train
159296,valid
159297,valid
159298,test
159299,train
159300,train
159301,train
159302,train
159303,train
159304,train
159305,train
159306,train
159307,train
159308,train
159309,train
159310,train
159311,train
159312,train
159313,valid
159314,train
159315,train
159316,train
159317,train
159318,train
159319,train
159320,train
159321,train
159322,train
159323,train
159324,train
159325,valid
159326,train
159327,test
159328,train
159329,train
159330,train
159331,train
159332,train
159333,train
159334,train
159335,train
159336,train
159337,train
159338,test
159339,test
159340,train
159341,train
159342,test
159343,test
159344,train
159345,train
159346,train
159347,test
159348,train
159349,train
159350,train
159351,train
159352,train
159353,train
159354,train
159355,train
159356,train
159357,train
159358,test
159359,train
159360,test
159361,train
159362,train
159363,train
159364,train
159365,train
159366,valid
159367,valid
159368,test
159369,train
159370,train
159371,train
159372,train
159373,train
159374,train
159375,train
159376,train
159377,train
159378,train
159379,train
159380,train
159381,train
159382,train
159383,train
159384,train
159385,train
159386,valid
159387,train
159388,train
159389,train
159390,train
159391,train
159392,train
159393,train
159394,train
159395,train
159396,train
159397,train
159398,train
159399,train
159400,train
159401,train
159402,train
159403,train
159404,train
159405,train
159406,train
159407,train
159408,train
159409,train
159410,train
159411,train
159412,train
159413,train
159414,train
159415,test
159416,valid
159417,train
159418,train
159419,train
159420,train
159421,train
159422,train
159423,train
159424,valid
159425,train
159426,train
159427,train
159428,train
159429,train
159430,train
159431,train
159432,train
159433,train
159434,train
159435,train
159436,train
159437,train
159438,train
159439,train
159440,train
159441,train
159442,train
159443,valid
159444,train
159445,train
159446,train
159447,train
159448,valid
159449,train
159450,train
159451,train
159452,train
159453,train
159454,train
159455,train
159456,train
159457,train
159458,valid
159459,train
159460,train
159461,train
159462,train
159463,train
159464,valid
159465,train
159466,train
159467,train
159468,test
159469,train
159470,train
159471,valid
159472,valid
159473,train
159474,train
159475,train
159476,train
159477,train
159478,train
159479,test
159480,train
159481,test
159482,train
159483,valid
159484,train
159485,train
159486,train
159487,test
159488,train
159489,train
159490,train
159491,train
159492,train
159493,train
159494,train
159495,train
159496,train
159497,train
159498,train
159499,train
159500,train
159501,train
159502,train
159503,train
159504,train
159505,valid
159506,valid
159507,valid
159508,train
159509,test
159510,valid
159511,train
159512,train
159513,train
159514,train
159515,train
159516,train
159517,train
159518,train
159519,train
159520,train
159521,train
159522,valid
159523,train
159524,train
159525,train
159526,train
159527,train
159528,train
159529,train
159530,train
159531,test
159532,train
159533,valid
159534,test
159535,train
159536,train
159537,train
159538,valid
159539,train
159540,train
159541,test
159542,train
159543,train
159544,train
159545,train
159546,train
159547,train
159548,train
159549,train
159550,train
159551,train
159552,train
159553,train
159554,test
159555,train
159556,train
159557,train
159558,train
159559,valid
159560,train
159561,train
159562,train
159563,train
159564,train
159565,train
159566,train
159567,train
159568,train
159569,valid
159570,train
159571,train
159572,train
159573,train
159574,train
159575,train
159576,train
159577,train
159578,train
159579,train
159580,valid
159581,valid
159582,train
159583,train
159584,train
159585,train
159586,train
159587,train
159588,train
159589,train
159590,train
159591,train
159592,valid
159593,train
159594,train
159595,valid
159596,train
159597,valid
159598,test
159599,train
159600,train
159601,train
159602,test
159603,test
159604,train
159605,train
159606,test
159607,train
159608,valid
159609,train
159610,train
159611,train
159612,train
159613,train
159614,train
159615,train
159616,train
159617,train
159618,train
159619,train
159620,train
159621,train
159622,train
159623,train
159624,test
159625,valid
159626,valid
159627,train
159628,train
159629,train
159630,train
159631,test
159632,train
159633,valid
159634,train
159635,train
159636,train
159637,train
159638,test
159639,train
159640,train
159641,valid
159642,test
159643,train
159644,train
159645,train
159646,train
159647,train
159648,train
159649,train
159650,train
159651,train
159652,train
159653,valid
159654,train
159655,train
159656,train
159657,train
159658,test
159659,train
159660,train
159661,train
159662,train
159663,train
159664,train
159665,train
159666,train
159667,train
159668,train
159669,train
159670,train
159671,train
159672,train
159673,train
159674,train
159675,valid
159676,train
159677,train
159678,valid
159679,train
159680,train
159681,test
159682,train
159683,train
159684,train
159685,test
159686,train
159687,test
159688,train
159689,train
159690,test
159691,train
159692,train
159693,train
159694,train
159695,train
159696,train
159697,train
159698,valid
159699,train
159700,test
159701,train
159702,train
159703,train
159704,train
159705,train
159706,train
159707,train
159708,valid
159709,valid
159710,train
159711,train
159712,train
159713,train
159714,train
159715,train
159716,valid
159717,train
159718,train
159719,train
159720,train
159721,train
159722,train
159723,train
159724,test
159725,train
159726,test
159727,train
159728,train
159729,train
159730,train
159731,valid
159732,train
159733,train
159734,train
159735,train
159736,train
159737,train
159738,train
159739,train
159740,train
159741,train
159742,train
159743,train
159744,train
159745,train
159746,train
159747,train
159748,train
159749,train
159750,train
159751,valid
159752,train
159753,train
159754,train
159755,train
159756,train
159757,train
159758,train
159759,train
159760,train
159761,train
159762,train
159763,train
159764,test
159765,train
159766,valid
159767,valid
159768,train
159769,train
159770,valid
159771,train
159772,train
159773,train
159774,train
159775,train
159776,valid
159777,train
159778,train
159779,test
159780,train
159781,valid
159782,train
159783,valid
159784,train
159785,train
159786,train
159787,train
159788,train
159789,train
159790,train
159791,train
159792,train
159793,train
159794,train
159795,train
159796,train
159797,valid
159798,train
159799,train
159800,train
159801,train
159802,train
159803,test
159804,test
159805,train
159806,test
159807,train
159808,test
159809,train
159810,train
159811,train
159812,valid
159813,test
159814,valid
159815,train
159816,train
159817,train
159818,train
159819,train
159820,train
159821,train
159822,train
159823,train
159824,train
159825,test
159826,train
159827,train
159828,train
159829,train
159830,test
159831,train
159832,train
159833,train
159834,train
159835,train
159836,train
159837,train
159838,train
159839,train
159840,train
159841,train
159842,train
159843,train
159844,valid
159845,train
159846,train
159847,train
159848,train
159849,train
159850,train
159851,train
159852,valid
159853,train
159854,train
159855,train
159856,train
159857,train
159858,train
159859,train
159860,train
159861,valid
159862,train
159863,train
159864,train
159865,train
159866,test
159867,valid
159868,train
159869,train
159870,train
159871,train
159872,valid
159873,train
159874,train
159875,train
159876,train
159877,test
159878,train
159879,valid
159880,train
159881,train
159882,valid
159883,train
159884,train
159885,train
159886,test
159887,train
159888,train
159889,train
159890,train
159891,test
159892,train
159893,train
159894,train
159895,train
159896,train
159897,train
159898,train
159899,train
159900,train
159901,train
159902,train
159903,train
159904,train
159905,train
159906,train
159907,train
159908,test
159909,train
159910,valid
159911,train
159912,train
159913,train
159914,train
159915,train
159916,train
159917,train
159918,train
159919,valid
159920,train
159921,test
159922,train
159923,train
159924,train
159925,train
159926,train
159927,valid
159928,train
159929,train
159930,train
159931,train
159932,valid
159933,train
159934,train
159935,train
159936,test
159937,train
159938,train
159939,valid
159940,train
159941,train
159942,train
159943,train
159944,valid
159945,train
159946,train
159947,valid
159948,train
159949,train
159950,train
159951,train
159952,train
159953,train
159954,train
159955,train
159956,train
159957,train
159958,train
159959,valid
159960,train
159961,train
159962,train
159963,test
159964,train
159965,train
159966,train
159967,train
159968,train
159969,train
159970,train
159971,train
159972,train
159973,train
159974,train
159975,test
159976,train
159977,train
159978,valid
159979,train
159980,train
159981,train
159982,train
159983,train
159984,train
159985,test
159986,valid
159987,train
159988,train
159989,train
159990,test
159991,valid
159992,train
159993,train
159994,train
159995,train
159996,train
159997,train
159998,train
159999,train
160000,test
160001,train
160002,train
160003,train
160004,train
160005,test
160006,train
160007,test
160008,train
160009,train
160010,test
160011,train
160012,train
160013,train
160014,test
160015,train
160016,train
160017,test
160018,train
160019,train
160020,train
160021,train
160022,valid
160023,train
160024,train
160025,valid
160026,valid
160027,train
160028,train
160029,train
160030,valid
160031,valid
160032,train
160033,train
160034,train
160035,train
160036,train
160037,valid
160038,train
160039,train
160040,train
160041,train
160042,train
160043,train
160044,train
160045,train
160046,train
160047,train
160048,train
160049,train
160050,train
160051,train
160052,train
160053,train
160054,train
160055,test
160056,train
160057,train
160058,train
160059,train
160060,train
160061,train
160062,train
160063,train
160064,train
160065,train
160066,train
160067,valid
160068,train
160069,train
160070,train
160071,train
160072,train
160073,train
160074,train
160075,train
160076,train
160077,train
160078,train
160079,train
160080,train
160081,train
160082,train
160083,train
160084,test
160085,train
160086,train
160087,train
160088,train
160089,train
160090,train
160091,train
160092,train
160093,test
160094,train
160095,train
160096,train
160097,train
160098,train
160099,train
160100,test
160101,train
160102,train
160103,train
160104,train
160105,train
160106,valid
160107,train
160108,test
160109,train
160110,train
160111,train
160112,train
160113,train
160114,train
160115,test
160116,train
160117,train
160118,test
160119,test
160120,train
160121,test
160122,train
160123,train
160124,valid
160125,train
160126,train
160127,train
160128,train
160129,train
160130,train
160131,test
160132,valid
160133,test
160134,train
160135,train
160136,train
160137,train
160138,train
160139,train
160140,train
160141,train
160142,train
160143,train
160144,test
160145,valid
160146,train
160147,train
160148,test
160149,train
160150,test
160151,train
160152,train
160153,valid
160154,train
160155,valid
160156,train
160157,train
160158,train
160159,train
160160,train
160161,train
160162,train
160163,train
160164,train
160165,valid
160166,train
160167,train
160168,train
160169,test
160170,valid
160171,train
160172,train
160173,train
160174,train
160175,train
160176,train
160177,train
160178,test
160179,train
160180,train
160181,train
160182,train
160183,train
160184,train
160185,train
160186,train
160187,train
160188,train
160189,train
160190,test
160191,train
160192,train
160193,train
160194,test
160195,train
160196,train
160197,test
160198,train
160199,test
160200,train
160201,valid
160202,train
160203,train
160204,train
160205,train
160206,valid
160207,train
160208,train
160209,train
160210,train
160211,test
160212,train
160213,train
160214,train
160215,train
160216,train
160217,train
160218,train
160219,valid
160220,train
160221,train
160222,train
160223,train
160224,train
160225,train
160226,train
160227,train
160228,valid
160229,train
160230,valid
160231,train
160232,train
160233,train
160234,train
160235,train
160236,train
160237,test
160238,valid
160239,train
160240,train
160241,train
160242,train
160243,train
160244,test
160245,train
160246,train
160247,train
160248,train
160249,valid
160250,train
160251,train
160252,train
160253,train
160254,valid
160255,test
160256,train
160257,test
160258,test
160259,train
160260,valid
160261,train
160262,train
160263,train
160264,train
160265,valid
160266,train
160267,train
160268,train
160269,train
160270,train
160271,test
160272,test
160273,test
160274,train
160275,train
160276,train
160277,train
160278,valid
160279,train
160280,train
160281,train
160282,train
160283,train
160284,train
160285,train
160286,train
160287,train
160288,valid
160289,valid
160290,train
160291,train
160292,train
160293,train
160294,train
160295,train
160296,train
160297,train
160298,train
160299,train
160300,train
160301,train
160302,train
160303,train
160304,train
160305,train
160306,train
160307,train
160308,test
160309,train
160310,valid
160311,train
160312,test
160313,test
160314,train
160315,train
160316,test
160317,train
160318,train
160319,train
160320,train
160321,train
160322,train
160323,valid
160324,train
160325,valid
160326,train
160327,train
160328,train
160329,train
160330,train
160331,valid
160332,train
160333,train
160334,train
160335,train
160336,train
160337,train
160338,train
160339,train
160340,train
160341,train
160342,train
160343,train
160344,train
160345,train
160346,train
160347,train
160348,train
160349,train
160350,train
160351,train
160352,train
160353,test
160354,test
160355,valid
160356,train
160357,train
160358,test
160359,train
160360,train
160361,train
160362,train
160363,test
160364,train
160365,train
160366,train
160367,train
160368,test
160369,train
160370,train
160371,train
160372,train
160373,train
160374,train
160375,train
160376,train
160377,train
160378,test
160379,train
160380,train
160381,valid
160382,valid
160383,train
160384,train
160385,valid
160386,train
160387,train
160388,train
160389,train
160390,train
160391,train
160392,valid
160393,train
160394,train
160395,valid
160396,test
160397,train
160398,train
160399,train
160400,train
160401,train
160402,train
160403,train
160404,valid
160405,train
160406,train
160407,train
160408,test
160409,train
160410,train
160411,train
160412,train
160413,train
160414,train
160415,train
160416,train
160417,train
160418,train
160419,train
160420,train
160421,train
160422,train
160423,train
160424,train
160425,train
160426,train
160427,train
160428,train
160429,train
160430,train
160431,test
160432,valid
160433,train
160434,train
160435,train
160436,train
160437,train
160438,train
160439,valid
160440,train
160441,test
160442,train
160443,valid
160444,train
160445,train
160446,train
160447,train
160448,train
160449,test
160450,train
160451,test
160452,train
160453,train
160454,train
160455,train
160456,train
160457,train
160458,train
160459,train
160460,test
160461,valid
160462,train
160463,test
160464,train
160465,train
160466,train
160467,valid
160468,valid
160469,train
160470,test
160471,train
160472,test
160473,train
160474,train
160475,train
160476,test
160477,valid
160478,train
160479,train
160480,train
160481,test
160482,train
160483,train
160484,train
160485,train
160486,train
160487,train
160488,train
160489,train
160490,train
160491,valid
160492,train
160493,train
160494,train
160495,train
160496,test
160497,train
160498,train
160499,train
160500,test
160501,train
160502,valid
160503,train
160504,train
160505,train
160506,train
160507,train
160508,train
160509,train
160510,train
160511,train
160512,train
160513,train
160514,train
160515,test
160516,valid
160517,test
160518,train
160519,train
160520,train
160521,train
160522,valid
160523,train
160524,train
160525,train
160526,train
160527,train
160528,train
160529,train
160530,train
160531,train
160532,train
160533,train
160534,train
160535,train
160536,test
160537,train
160538,train
160539,train
160540,train
160541,train
160542,train
160543,train
160544,train
160545,train
160546,train
160547,train
160548,test
160549,train
160550,train
160551,train
160552,train
160553,train
160554,train
160555,valid
160556,train
160557,train
160558,train
160559,train
160560,train
160561,train
160562,train
160563,train
160564,test
160565,train
160566,train
160567,test
160568,valid
160569,train
160570,test
160571,test
160572,test
160573,train
160574,train
160575,train
160576,train
160577,valid
160578,train
160579,test
160580,train
160581,valid
160582,train
160583,test
160584,train
160585,train
160586,train
160587,train
160588,valid
160589,train
160590,train
160591,train
160592,train
160593,train
160594,train
160595,train
160596,test
160597,test
160598,test
160599,train
160600,valid
160601,train
160602,train
160603,train
160604,train
160605,train
160606,valid
160607,valid
160608,train
160609,valid
160610,train
160611,train
160612,train
160613,train
160614,train
160615,train
160616,valid
160617,train
160618,train
160619,train
160620,train
160621,test
160622,train
160623,train
160624,train
160625,train
160626,valid
160627,train
160628,test
160629,valid
160630,train
160631,train
160632,train
160633,test
160634,train
160635,train
160636,train
160637,train
160638,train
160639,train
160640,valid
160641,train
160642,train
160643,train
160644,valid
160645,train
160646,train
160647,train
160648,train
160649,train
160650,test
160651,train
160652,test
160653,train
160654,train
160655,train
160656,train
160657,train
160658,train
160659,train
160660,train
160661,train
160662,train
160663,test
160664,train
160665,train
160666,train
160667,train
160668,train
160669,train
160670,train
160671,train
160672,train
160673,train
160674,train
160675,train
160676,train
160677,valid
160678,train
160679,valid
160680,test
160681,valid
160682,test
160683,train
160684,train
160685,train
160686,train
160687,train
160688,train
160689,train
160690,train
160691,valid
160692,train
160693,train
160694,train
160695,valid
160696,valid
160697,test
160698,train
160699,train
160700,train
160701,valid
160702,train
160703,train
160704,valid
160705,train
160706,train
160707,train
160708,train
160709,train
160710,train
160711,train
160712,train
160713,train
160714,train
160715,train
160716,train
160717,train
160718,train
160719,train
160720,train
160721,train
160722,train
160723,train
160724,train
160725,train
160726,train
160727,test
160728,train
160729,train
160730,train
160731,train
160732,train
160733,train
160734,train
160735,train
160736,train
160737,test
160738,train
160739,train
160740,train
160741,train
160742,train
160743,train
160744,train
160745,train
160746,test
160747,test
160748,train
160749,train
160750,test
160751,valid
160752,train
160753,valid
160754,train
160755,valid
160756,train
160757,train
160758,train
160759,train
160760,train
160761,valid
160762,train
160763,train
160764,valid
160765,train
160766,train
160767,train
160768,train
160769,train
160770,train
160771,test
160772,train
160773,train
160774,train
160775,train
160776,train
160777,train
160778,train
160779,train
160780,train
160781,train
160782,train
160783,train
160784,train
160785,train
160786,train
160787,test
160788,train
160789,train
160790,train
160791,train
160792,train
160793,train
160794,train
160795,train
160796,train
160797,train
160798,train
160799,train
160800,train
160801,train
160802,train
160803,test
160804,train
160805,train
160806,train
160807,train
160808,train
160809,test
160810,train
160811,train
160812,train
160813,valid
160814,train
160815,train
160816,test
160817,test
160818,train
160819,train
160820,train
160821,train
160822,train
160823,train
160824,train
160825,train
160826,train
160827,train
160828,valid
160829,train
160830,test
160831,valid
160832,test
160833,valid
160834,test
160835,train
160836,train
160837,train
160838,train
160839,valid
160840,valid
160841,train
160842,train
160843,test
160844,train
160845,test
160846,train
160847,train
160848,train
160849,train
160850,train
160851,valid
160852,train
160853,train
160854,train
160855,train
160856,train
160857,valid
160858,valid
160859,train
160860,train
160861,train
160862,train
160863,train
160864,train
160865,train
160866,train
160867,train
160868,train
160869,train
160870,train
160871,valid
160872,train
160873,valid
160874,train
160875,valid
160876,valid
160877,train
160878,train
160879,train
160880,train
160881,test
160882,valid
160883,train
160884,test
160885,train
160886,train
160887,train
160888,valid
160889,train
160890,test
160891,train
160892,train
160893,train
160894,train
160895,train
160896,train
160897,train
160898,train
160899,train
160900,train
160901,train
160902,train
160903,train
160904,test
160905,train
160906,test
160907,train
160908,train
160909,train
160910,test
160911,train
160912,train
160913,train
160914,valid
160915,train
160916,train
160917,train
160918,train
160919,train
160920,train
160921,test
160922,valid
160923,train
160924,test
160925,train
160926,train
160927,train
160928,test
160929,train
160930,train
160931,train
160932,valid
160933,train
160934,train
160935,train
160936,train
160937,test
160938,train
160939,test
160940,train
160941,train
160942,valid
160943,train
160944,train
160945,valid
160946,train
160947,valid
160948,train
160949,train
160950,train
160951,test
160952,train
160953,train
160954,train
160955,train
160956,train
160957,train
160958,train
160959,train
160960,train
160961,train
160962,train
160963,train
160964,train
160965,test
160966,train
160967,train
160968,train
160969,train
160970,train
160971,train
160972,valid
160973,train
160974,train
160975,train
160976,train
160977,train
160978,train
160979,train
160980,valid
160981,train
160982,train
160983,train
160984,train
160985,train
160986,valid
160987,train
160988,train
160989,train
160990,train
160991,valid
160992,train
160993,train
160994,train
160995,train
160996,train
160997,valid
160998,train
160999,train
161000,train
161001,train
161002,train
161003,train
161004,test
161005,train
161006,train
161007,test
161008,train
161009,train
161010,train
161011,train
161012,train
161013,train
161014,valid
161015,train
161016,train
161017,train
161018,train
161019,train
161020,train
161021,train
161022,train
161023,train
161024,train
161025,train
161026,train
161027,train
161028,train
161029,train
161030,test
161031,train
161032,train
161033,train
161034,test
161035,train
161036,train
161037,valid
161038,train
161039,train
161040,train
161041,train
161042,train
161043,valid
161044,train
161045,train
161046,train
161047,train
161048,train
161049,test
161050,train
161051,train
161052,train
161053,train
161054,valid
161055,test
161056,train
161057,train
161058,train
161059,train
161060,train
161061,train
161062,train
161063,train
161064,train
161065,train
161066,train
161067,train
161068,valid
161069,train
161070,train
161071,train
161072,test
161073,train
161074,train
161075,train
161076,train
161077,train
161078,train
161079,train
161080,train
161081,train
161082,train
161083,test
161084,train
161085,valid
161086,train
161087,train
161088,train
161089,train
161090,train
161091,train
161092,train
161093,valid
161094,train
161095,train
161096,train
161097,train
161098,train
161099,train
161100,test
161101,valid
161102,train
161103,train
161104,train
161105,train
161106,train
161107,train
161108,train
161109,test
161110,train
161111,test
161112,train
161113,train
161114,train
161115,train
161116,train
161117,test
161118,train
161119,train
161120,train
161121,test
161122,train
161123,train
161124,train
161125,train
161126,test
161127,valid
161128,train
161129,train
161130,train
161131,train
161132,train
161133,train
161134,train
161135,test
161136,valid
161137,train
161138,valid
161139,train
161140,train
161141,train
161142,train
161143,train
161144,test
161145,train
161146,train
161147,train
161148,train
161149,train
161150,train
161151,train
161152,train
161153,train
161154,test
161155,train
161156,train
161157,train
161158,train
161159,train
161160,train
161161,train
161162,train
161163,train
161164,train
161165,valid
161166,train
161167,train
161168,train
161169,train
161170,train
161171,train
161172,valid
161173,test
161174,train
161175,train
161176,train
161177,test
161178,train
161179,valid
161180,train
161181,train
161182,train
161183,test
161184,train
161185,valid
161186,train
161187,train
161188,train
161189,train
161190,train
161191,train
161192,train
161193,valid
161194,test
161195,train
161196,train
161197,train
161198,train
161199,test
161200,valid
161201,train
161202,train
161203,valid
161204,train
161205,train
161206,test
161207,train
161208,train
161209,train
161210,train
161211,train
161212,train
161213,test
161214,train
161215,test
161216,test
161217,train
161218,train
161219,train
161220,train
161221,train
161222,train
161223,train
161224,train
161225,train
161226,train
161227,train
161228,test
161229,test
161230,train
161231,valid
161232,test
161233,test
161234,train
161235,valid
161236,train
161237,train
161238,train
161239,train
161240,train
161241,train
161242,test
161243,train
161244,train
161245,train
161246,train
161247,train
161248,train
161249,train
161250,train
161251,train
161252,train
161253,train
161254,train
161255,train
161256,train
161257,train
161258,train
161259,train
161260,train
161261,train
161262,train
161263,train
161264,valid
161265,train
161266,valid
161267,train
161268,train
161269,train
161270,train
161271,train
161272,train
161273,train
161274,train
161275,train
161276,train
161277,train
161278,train
161279,train
161280,train
161281,train
161282,train
161283,train
161284,valid
161285,train
161286,train
161287,train
161288,train
161289,train
161290,train
161291,train
161292,train
161293,train
161294,train
161295,train
161296,train
161297,train
161298,train
161299,train
161300,valid
161301,train
161302,train
161303,train
161304,train
161305,train
161306,train
161307,train
161308,train
161309,test
161310,train
161311,train
161312,train
161313,train
161314,train
161315,valid
161316,train
161317,train
161318,train
161319,valid
161320,train
161321,test
161322,test
161323,train
161324,train
161325,train
161326,train
161327,train
161328,test
161329,train
161330,test
161331,train
161332,train
161333,train
161334,train
161335,valid
161336,train
161337,train
161338,train
161339,train
161340,train
161341,train
161342,train
161343,train
161344,train
161345,train
161346,train
161347,train
161348,train
161349,train
161350,train
161351,train
161352,train
161353,train
161354,train
161355,train
161356,train
161357,train
161358,train
161359,train
161360,train
161361,train
161362,train
161363,train
161364,test
161365,train
161366,train
161367,train
161368,valid
161369,train
161370,train
161371,train
161372,train
161373,train
161374,train
161375,train
161376,train
161377,train
161378,valid
161379,train
161380,train
161381,train
161382,train
161383,train
161384,valid
161385,train
161386,train
161387,train
161388,train
161389,train
161390,train
161391,train
161392,train
161393,train
161394,train
161395,train
161396,test
161397,train
161398,train
161399,train
161400,train
161401,train
161402,test
161403,train
161404,train
161405,train
161406,train
161407,valid
161408,train
161409,train
161410,train
161411,train
161412,train
161413,train
161414,valid
161415,train
161416,test
161417,train
161418,test
161419,train
161420,valid
161421,test
161422,train
161423,train
161424,train
161425,train
161426,valid
161427,train
161428,test
161429,train
161430,train
161431,train
161432,train
161433,train
161434,train
161435,valid
161436,train
161437,valid
161438,test
161439,train
161440,test
161441,train
161442,test
161443,train
161444,train
161445,train
161446,train
161447,valid
161448,train
161449,valid
161450,train
161451,train
161452,test
161453,train
161454,train
161455,train
161456,valid
161457,train
161458,train
161459,train
161460,train
161461,train
161462,train
161463,train
161464,train
161465,train
161466,train
161467,train
161468,test
161469,train
161470,train
161471,train
161472,train
161473,train
161474,train
161475,train
161476,train
161477,train
161478,train
161479,test
161480,train
161481,train
161482,train
161483,train
161484,test
161485,train
161486,train
161487,train
161488,train
161489,train
161490,train
161491,test
161492,train
161493,test
161494,test
161495,train
161496,train
161497,train
161498,train
161499,train
161500,train
161501,train
161502,train
161503,train
161504,train
161505,train
161506,test
161507,train
161508,train
161509,train
161510,train
161511,train
161512,train
161513,train
161514,valid
161515,train
161516,train
161517,train
161518,train
161519,train
161520,test
161521,train
161522,train
161523,valid
161524,train
161525,train
161526,train
161527,valid
161528,train
161529,train
161530,train
161531,train
161532,train
161533,train
161534,train
161535,train
161536,train
161537,valid
161538,valid
161539,valid
161540,train
161541,train
161542,train
161543,train
161544,train
161545,train
161546,train
161547,train
161548,train
161549,train
161550,train
161551,train
161552,train
161553,test
161554,train
161555,train
161556,train
161557,train
161558,train
161559,train
161560,valid
161561,train
161562,train
161563,train
161564,train
161565,train
161566,train
161567,train
161568,train
161569,train
161570,train
161571,train
161572,valid
161573,train
161574,train
161575,train
161576,train
161577,train
161578,train
161579,test
161580,train
161581,test
161582,train
161583,train
161584,train
161585,train
161586,train
161587,train
161588,train
161589,valid
161590,train
161591,train
161592,train
161593,train
161594,train
161595,test
161596,train
161597,train
161598,train
161599,valid
161600,train
161601,train
161602,train
161603,train
